Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
125.5498758,100.7159799,100.2649988,110.006576,114.5295835,102.2211247,96.80076814,97.65673031,99.96864068,103.1493274,106.9292754,108.5938365,103.6953332,100.2807576,95.62428332,91.98279429,96.76498875,105.5450349,109.1718991,106.7731625,114.9432504,99.77429773,94.49699058,89.15323091,93.65935583,100.1774573,102.3257085,104.7125417,98.50932722,97.12954089,83.23306507,80.05795564,89.98270759,91.49750772,93.256441,96.06013227,98.72627564,97.06367835,96.67154516,84.87571236,82.72117989,90.72742144,91.08552723,92.48827751,94.86195139,94.30260796,94.43271329,92.20351696,89.42753501,86.23678532,90.93816359,93.31797832,93.57485526,90.84877512,89.11448854,90.7041182,91.45056773
36.26464071,26.4827941,34.36134865,32.19868321,34.69534473,21.85292623,28.33271572,32.76340275,32.68550779,26.46243202,25.48896847,22.91418852,22.17627359,21.10231753,21.27819658,21.40344976,23.25857945,24.01224822,25.13256818,22.79483082,21.53378095,20.23150548,19.61728668,18.40562717,19.18363012,22.66806539,21.02415381,21.72747498,21.62510629,17.44200398,15.87356279,15.27917197,15.61180642,15.83361292,18.85292769,19.52353687,17.0566214,17.22901841,14.81079374,15.2433389,15.08017984,15.91019548,16.72538308,18.32184607,19.03797646,15.2589714,14.88632639,14.54734083,15.44838615,17.04494967,15.74254807,18.08459037,14.8587473,14.39746581,14.39668278,15.41814581,13.76717861
103.7207331,90.69149476,80.90824081,108.0930273,137.4506533,122.4645107,80.85831152,80.61723501,81.54249065,90.10029176,89.37734509,129.9648657,128.3638423,126.0198755,97.32680947,94.86176133,77.95379886,81.52899007,80.66803044,125.3751897,118.98617,118.8515615,104.7107408,48.72270597,59.73942281,77.10368558,72.44352851,109.0590083,113.8329572,117.3476429,81.72641764,68.42864558,23.26898906,23.45857328,34.08274043,41.5839361,49.54281261,51.01852289,32.90670439,49.29759735,47.81132212,21.72890906,21.92075088,22.14289897,22.12153211,22.21040512,35.46052221,33.91992544,34.960609,33.67073404,20.70045674,21.87654067,21.70936428,31.04384167,18.91689407,21.05150131,17.20128658
46.1460934,50.65362525,43.18146073,45.17058448,61.29684719,37.44516479,49.29071614,38.45088217,38.79927779,39.55888455,39.72935683,38.39336026,36.45325186,36.03872656,36.1134794,33.86386518,36.17709029,36.99054663,37.10568228,35.40976675,35.49132042,34.81802933,33.09637345,29.25280983,31.78653199,33.46678375,31.82007221,33.62581821,33.60539518,32.74510736,29.39073276,28.70903923,28.29340381,28.6017499,26.6474764,27.54448534,28.99542729,28.98354317,28.36763249,27.85580989,28.38386723,26.97107718,26.35968191,26.72052822,27.30984538,27.67993271,27.83043153,27.59851113,27.56182306,27.61246809,25.75386652,26.51451155,26.97958571,27.82705706,27.66434464,26.08665599,27.03394578
35.79427003,28.35237193,24.24602432,24.77904765,28.72759742,30.10946251,28.18345679,21.40464113,18.60547125,20.79613242,21.66909762,23.51392155,26.00803214,27.75982208,27.08869894,28.413841,14.79990952,18.98349876,22.40979679,25.011496,25.82366427,28.85792073,25.54254121,11.83478534,12.15061781,17.06787281,21.97895309,22.67275465,20.74869267,20.73178693,22.89663241,21.92193756,11.70785689,12.17882814,15.71026466,17.21022541,18.24646924,20.57662645,20.23025687,15.15328925,15.20990355,11.55334203,12.80925077,15.5365879,15.76185393,16.27803574,16.54375791,17.51904214,15.02929921,15.06833808,10.70100898,12.37952131,13.13931673,12.37200494,11.954305,10.97520463,11.95261049
36.25708345,42.06214309,31.53187268,44.44896608,43.71594469,44.90781028,41.05484864,24.28153352,44.34611377,45.05835804,45.59351694,46.73322549,43.82942076,44.92196373,45.29668896,26.71860291,20.21239784,33.61111738,37.63042198,38.67884609,42.75030573,33.30084504,26.5076288,15.83539165,15.66106305,32.34049306,36.50421249,33.76688935,27.59852835,27.39943127,15.55929527,12.60384565,15.162733,12.940752,21.24946558,23.42654104,25.67920419,22.61356867,19.95540185,15.38093477,13.46209293,13.7703942,13.56991361,13.91717629,14.75887093,18.51667639,15.52391697,15.15447207,14.62717035,14.42973227,16.56660901,14.02664483,18.56719525,15.00551141,13.23746081,16.73924459,14.22520977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.34727332,64.24623887,50.22887745,65.62525933,80.87270144,80.21793392,60.67713126,48.28714529,50.11532286,51.12724532,55.18060499,56.22888134,73.68376459,67.8138965,66.99290656,45.28217183,44.32279728,52.51204712,52.95281957,50.39644183,50.34233061,36.49870864,25.2836989,33.86257144,36.86185612,52.2091315,45.21081203,44.77053198,36.61368388,37.06341586,25.16473645,20.19369654,27.87717993,29.296267,33.20300765,32.16397997,32.40227761,35.49825348,35.03727896,27.01236823,24.20239347,28.02434299,29.92576219,29.65427224,31.16683037,31.01097011,31.17256997,31.21427705,29.72844442,27.146715,28.30885683,29.09611745,28.06791056,27.52369501,26.98692091,27.57910082,26.56697454
95.52698669,83.28471779,85.03998517,112.4458077,118.7443269,100.3550299,63.96704469,65.4491615,85.56288363,87.09554032,95.3699926,93.63981564,93.41688202,76.7694159,70.40377264,37.53744266,43.02962621,31.99237416,31.60157653,41.70164078,44.33030371,37.56071006,32.82233829,32.7610158,18.12206345,29.29564664,19.63824185,18.94085952,19.3550802,16.69137794,8.914869538,10.41901033,6.707190734,7.040682285,9.96818974,10.44564539,12.20267321,12.6562055,14.74527269,8.383653071,7.769025482,6.892400695,7.142477024,8.561146274,9.552370826,10.56142846,10.15815659,9.701274453,8.492238149,9.043732711,7.110378615,7.705648331,8.750613323,9.161152716,9.067261329,7.536492516,7.887294714
60.20426233,78.58956976,50.93970505,63.69274602,77.45272165,80.63170775,80.88673077,52.14167788,55.64615303,57.89121666,58.42835529,58.73603902,62.66354008,64.64835005,62.9474932,62.91805864,53.25589638,57.53561742,59.15760707,58.33606354,61.01520195,61.18182169,61.54634844,32.18757749,37.02751451,57.27638288,58.39357653,57.38657327,56.21896428,59.02449196,45.54916707,39.52902515,22.51828506,23.20618944,36.64297185,42.88486963,49.94321912,54.25028479,48.40087879,40.8438377,31.09554969,21.81911682,32.23951577,32.46978172,35.13540464,37.25276397,34.00169515,33.79356264,32.52200133,31.54158834,33.82756944,32.7748085,32.30526877,33.50677276,32.01741386,32.91906802,28.2873246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.8548005,116.937765,78.68425916,91.43114719,92.90814385,116.9141274,110.9695172,30.00011719,75.63432146,77.87571815,75.75278951,73.7445127,67.27625066,51.63217042,44.60744881,29.59966638,23.90025006,53.36813206,70.75910159,66.36204397,26.93481063,19.82579689,30.32438575,3.168948517,2.932310283,3.198332443,29.40564667,30.03630536,14.27404796,12.90380953,6.650138354,5.796984341,1.41693166,2.309954334,2.746801621,8.30698479,8.949979787,9.674904865,7.195948044,5.459265969,4.624076951,1.206751442,2.088381718,2.45700235,3.41944487,3.721742978,4.121932784,4.120399791,3.733738653,3.397419278,1.766036983,2.31136879,2.891550275,3.138038343,2.965893314,2.051020357,2.666335081
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.39453265,36.02867194,29.75987299,38.83661556,48.31358858,20.90507431,30.33648435,25.60659863,27.76343268,38.04519916,38.47625277,37.21296029,23.38458874,19.3812371,16.59664765,16.38705599,26.50797421,21.71863338,22.99896617,33.31301431,24.16287726,16.9393491,16.292871,15.87183284,15.97247905,20.87599997,22.85443572,22.2380098,16.74106525,16.18124427,15.65531086,15.48298935,15.37417676,14.35886741,15.96689401,18.10159642,15.14282265,15.88241608,15.90707311,14.39746454,14.48366866,14.92485585,14.25873591,14.85794415,17.76013603,15.0209696,15.78055795,15.44834391,13.88053347,13.7912736,14.48947506,14.08991775,13.30854453,13.61555978,13.62330966,13.68175545,13.43487846
48.43113067,17.88251981,16.09194014,20.91972301,26.78742,23.29855144,16.37076929,13.84536002,19.99063734,20.25822361,20.27913699,28.79261772,23.55143794,23.23740274,19.24659185,16.02355548,23.739236,25.03263443,25.16776706,28.33185159,25.31472833,24.48616013,21.64575759,14.37757576,17.55717794,25.64437173,25.29405348,32.39797419,33.68337458,27.37007264,17.48958045,15.35242078,15.00521737,28.31508408,24.83809497,33.21963673,33.68561613,33.06165124,30.80810615,29.76820386,28.68549705,23.85083405,28.04566389,31.87410393,32.46187355,33.59082229,31.217959,30.80059477,29.35476245,27.83951479,30.40430446,31.98703816,33.35065747,31.54225809,29.64277365,31.44108597,31.95619639
