Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
0.443697699,0.444704621,0.449847331,0.479702918,0.472643751,0.436781655,0.426284016,0.45282345,0.445644887,0.491346088,0.502417032,0.492718953,0.422071255,0.460821251,0.436932563,0.452024331,0.429305986,0.511464539,0.496092575,0.491533393,0.473622213,0.450169962,0.432996391,0.426126874,0.471214603,0.492048574,0.510658193,0.455431652,0.450021901,0.465069848,0.458333803,0.464477005,0.436164986,0.385769536,0.47970995,0.494691271,0.480529696,0.438418593,0.436347481,0.457473018,0.458387398,0.461290389,0.453181278,0.483450923,0.427589862,0.460037571,0.439218959,0.465917368,0.464773621,0.467619868,0.437210958,0.485859565,0.449718661,0.46425615,0.46744242,0.473401297,0.458822078
0.232609378,0.075359178,0.39867409,0.119296263,0.119179633,0.030635161,0.152425143,0.283856401,0.310162144,0.146401034,0.125951816,0.112207888,0.061722479,0.064346198,0.040916718,0.042353093,0.176120992,0.173378117,0.168984581,0.075635169,0.105661048,0.069868255,0.051199843,0.154537812,0.179853216,0.230662658,0.186057965,0.203639147,0.161958836,0.088959268,0.056568225,0.044584402,0.161444008,0.157257922,0.152017252,0.178760949,0.056556721,0.067352654,0.065850176,0.081377055,0.029976706,0.199894345,0.159211433,0.158983798,0.165957934,0.090868824,0.09319122,0.024666306,0.043654494,0.077262295,0.179757576,0.129692073,0.06045093,0.08091118,0.007213924,0.124435574,0.085262248
0.343763512,0.371321079,0.175767012,0.209745352,0.290262733,0.286527504,0.332665893,0.188187412,0.175907905,0.181833327,0.187017475,0.272295767,0.228912762,0.249139206,0.291340741,0.296686888,0.176913218,0.173099368,0.159364079,0.189715147,0.280085856,0.275961668,0.228203184,0.18280558,0.182984626,0.130239214,0.111320746,0.11506648,0.221318172,0.280300103,0.173967817,0.170486922,0.057136022,0.052340898,0.112829806,0.070373103,0.048072905,0.102166918,0.068959989,0.06372143,0.034391391,0.058133075,0.043262918,0.124274838,0.107488537,0.093399429,0.06413129,0.11922349,0.111558979,0.068501147,0.120678074,0.10158128,0.081059242,0.120168777,0.03240148,0.015103821,0.168663748
0.221988083,0.176895819,0.202954102,0.206216176,0.243053582,0.173879982,0.196234226,0.182238923,0.183997426,0.15619287,0.122634492,0.122562319,0.142745549,0.154142643,0.14660985,0.189838382,0.187767627,0.161086318,0.15450131,0.166143411,0.150015178,0.141489039,0.13712866,0.181481874,0.181861334,0.168990853,0.110711842,0.142780229,0.157247764,0.11284058,0.131008463,0.109851543,0.181777938,0.136224209,0.109579268,0.130420836,0.124303035,0.114079228,0.11052434,0.149047224,0.119112418,0.153851176,0.128206106,0.11186396,0.108284023,0.156533723,0.153559661,0.136189356,0.144566624,0.147725547,0.130652293,0.141912452,0.151760614,0.14760204,0.156509974,0.127789855,0.141742185
0.07630514,0.203137753,0.155769592,0.143989922,0.186971617,0.27631862,0.196619307,0.111964087,0.18221734,0.212553378,0.174604643,0.176619038,0.096800071,0.217373633,0.188895763,0.221043029,0.022570454,0.182010082,0.095848856,0.052620951,0.08744232,0.095143262,0.12626686,0.077000781,0.106347985,0.142375754,0.207683912,0.195228494,0.193164099,0.223500185,0.07804817,0.070834596,0.092485705,0.059759323,0.085658559,0.097258659,0.08126033,0.186272317,0.223309554,0.188817548,0.247256949,0.110153371,0.089950066,0.041411999,0.222876344,0.138844035,0.176970289,0.132284713,0.145917118,0.250135702,0.247829352,0.262100768,0.28106294,0.258898489,0.281179852,0.220206862,0.226898117
0.565778756,0.410521434,0.517740424,0.473242078,0.425721979,0.450830746,0.422081303,0.428032813,0.460343309,0.422546333,0.379291996,0.361907871,0.384802929,0.404315654,0.389740568,0.366994624,0.397992295,0.260087843,0.262636905,0.241370931,0.293969433,0.347891036,0.347067459,0.355834327,0.394615422,0.290706397,0.243475089,0.21215327,0.229657443,0.221562524,0.248491971,0.282507031,0.296807761,0.259359148,0.228559436,0.169969618,0.166969545,0.139010972,0.195417403,0.255897648,0.266577355,0.076941275,0.055153648,0.123569372,0.121611079,0.158756805,0.101141959,0.087795247,0.076897209,0.097266895,0.046327053,0.069911432,0.140502267,0.086314851,0.072965357,0.115401415,0.059836134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.223791653,0.256829377,0.304254513,0.283610312,0.236955709,0.273790968,0.393243125,0.268626872,0.320557551,0.255609412,0.236468733,0.27905085,0.301974533,0.462096235,0.441686989,0.486319934,0.266932491,0.235496596,0.274689706,0.261820576,0.32929964,0.498917691,0.338985898,0.281202403,0.323395149,0.359915056,0.228025156,0.231173621,0.430619123,0.386488685,0.367685517,0.470053396,0.256841013,0.322732833,0.263934218,0.215836637,0.249229265,0.353468693,0.422470211,0.322577441,0.297759642,0.40980811,0.312448777,0.322096287,0.273146631,0.236036588,0.279725458,0.300205891,0.342714276,0.372126837,0.354225095,0.229381448,0.217895432,0.214496794,0.282016246,0.170212681,0.197950279
0.170796253,0.161046114,0.287934175,0.218358332,0.132540768,0.094972297,0.05109536,0.207832837,0.177939376,0.175052308,0.11913643,0.049995582,0.034468968,0.089563101,0.093372035,0.048504803,0.15969528,0.128682598,0.157314199,0.094270906,0.086157643,0.030361537,0.086340663,0.200245116,0.042155592,0.097361012,0.115405615,0.12842506,0.086497139,0.0762694,0.104865273,0.040435241,0.17287772,0.07918422,0.128775505,0.196861845,0.122145047,0.166958023,0.152533363,0.109990312,0.090539325,0.111851944,0.080211799,0.09482332,0.143402062,0.125263476,0.169377897,0.157177636,0.202812242,0.204986059,0.179396731,0.135664423,0.118422391,0.116114285,0.194919072,0.175695249,0.179719797
0.0775487,0.155791363,0.123356215,0.140016077,0.06446681,0.150394959,0.153259729,0.037305293,0.095306185,0.10188971,0.086986319,0.162413001,0.15673504,0.141949973,0.129410786,0.125382912,0.129417831,0.110567007,0.157608339,0.175600027,0.124218832,0.157850611,0.135601917,0.040335951,0.096151826,0.109447302,0.11357177,0.112307109,0.123468591,0.108921297,0.117337301,0.061207218,0.043587615,0.009995207,0.118168098,0.214474384,0.060467838,0.115113053,0.100198135,0.10203262,0.081186162,0.293591474,0.160763604,0.070872503,0.066330549,0.139027647,0.0317684,0.092896419,0.028382999,0.078440633,0.127653233,0.133179613,0.03574101,0.03838394,0.03373092,0.279150341,0.190969562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.186067558,0.142133954,0.191288073,0.170318957,0.17917214,0.163706125,0.136231414,0.127351859,0.16213748,0.162092294,0.181951271,0.19523544,0.209926776,0.223263659,0.202041804,0.131351053,0.159381385,0.198391488,0.186618442,0.216124201,0.074107844,0.027043571,0.129197189,0.046709735,0.063974993,0.334929313,0.130961928,0.141998287,0.099175055,0.112159801,0.137462154,0.120247664,0.186219493,0.166845197,0.305626754,0.28323309,0.213015951,0.178597487,0.227800364,0.157929495,0.143256047,0.292289828,0.251463256,0.274971775,0.280064999,0.31586419,0.275667969,0.242340856,0.235740023,0.214340667,0.304096217,0.238748936,0.24922463,0.269093148,0.189558671,0.211729176,0.206481305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.216611308,0.313735517,0.224988509,0.164104986,0.257410339,0.265923578,0.258946045,0.134869884,0.149106063,0.137064524,0.176250842,0.184930324,0.230872604,0.255766634,0.231280894,0.220056761,0.158437224,0.119272791,0.095051731,0.165309117,0.211942219,0.220690111,0.234364618,0.098812468,0.1176612,0.123427491,0.128777149,0.137616398,0.271359991,0.234010886,0.234220985,0.257719357,0.094861589,0.129792331,0.133079232,0.157562834,0.256808444,0.235530506,0.234984752,0.267598045,0.244521561,0.086115221,0.116282113,0.105469337,0.131784631,0.247027349,0.236111863,0.221897719,0.195498702,0.229448846,0.147535334,0.133279573,0.224582681,0.219300014,0.225928171,0.148379909,0.190404702
0.409267204,0.297722311,0.394259801,0.292871475,0.348530953,0.331008493,0.293377583,0.434916549,0.276247017,0.297583169,0.31752995,0.507857773,0.38448373,0.396123279,0.272475852,0.240541657,0.466767486,0.489799707,0.490600084,0.46371676,0.572041308,0.550891484,0.507581839,0.400328127,0.549518699,0.46460841,0.454423772,0.463456381,0.327030033,0.444140823,0.39988933,0.410861534,0.405989099,0.272390048,0.379561385,0.291151587,0.307636273,0.315961835,0.311177607,0.284681888,0.29660039,0.156079358,0.080905143,0.165878342,0.169428634,0.195472239,0.242867079,0.256351335,0.350948919,0.447795608,0.219223487,0.149941496,0.109357108,0.191641642,0.332061947,0.192939869,0.135523817
