Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
30.42704626,27.55632582,30.30852995,30.14440433,29.5221843,29.70711297,28.57142857,30.11811024,29.8828125,30.33932136,31.09756098,29.53586498,31.10151188,31.20879121,30.06535948,30.17621145,31.42857143,30.39647577,30.13392857,30.28720627,30.76923077,30.523918,31.35011442,31.56682028,31.45336226,33.1002331,30.5764411,30.10471204,29.51653944,31.03448276,29.80295567,30.25,32.17592593,31.59144893,30.90452261,30.05181347,29.78723404,30.8310992,30.82901554,31.26614987,31.043257,30.76923077,29.90196078,31.31313131,31.10539846,30.05319149,30.37634409,30.48128342,31.45780051,30.67010309,30.22113022,30.76923077,29.73684211,29.78723404,29.81530343,29.3814433,29.16666667
37.41007194,39.63963964,39.14893617,36.07305936,37.83783784,37.96296296,39.38053097,42.42424242,35.41666667,36,36.31284916,38.5026738,37.12871287,40.36697248,39.63963964,38.18181818,32.33532934,37.42690058,37.57225434,37.30569948,37.75510204,36.31578947,38.56502242,33.33333333,34.09090909,39.28571429,36.7816092,39.44444444,39.15662651,38.78787879,36.86635945,36.27906977,34.61538462,33.59375,38.65030675,39.35483871,37.93103448,40.22988506,38.78787879,41.50943396,38.75,32.8125,37.5,37.5,38.35616438,39.45578231,41.25874126,39.75903614,36.47798742,39.50617284,34.16666667,36,39.23076923,29.66101695,31.30434783,33.60655738,30.50847458
37.20588235,41.03392569,38.9380531,39.38953488,39.85714286,41.65316045,42.1630094,42.42902208,39.48170732,40.54878049,39.96960486,37.99682035,42.94032023,43.20809249,43.20809249,42.46987952,41.65202109,36.36363636,36.98113208,36.38059701,41.27806563,43.78881988,42.96520424,37.84946237,39.86928105,35.78154426,36.31067961,39.17748918,41.51785714,41.18942731,42.99287411,41.59292035,39.04494382,37.23723724,34.72222222,35.37234043,35.97883598,38.25,42.5257732,42.60651629,43.44473008,37.60683761,37.39495798,36.36363636,37.6,33.84030418,38.53820598,39.20265781,38.70967742,38.78205128,32.91666667,35.44303797,33.97683398,37.71043771,31.49606299,29.81651376,31.60621762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.48603352,49.65034965,43.39622642,42.94478528,51.44508671,50.95541401,47.48201439,42.76315789,45.16129032,45.69536424,46.04316547,43.7037037,47.85714286,41.42857143,42.22222222,38.28125,41.22137405,47.2,47.15447154,46.15384615,42.85714286,33.33333333,23.14814815,33.94495413,33.84615385,36,40.59405941,39.17525773,32.35294118,28,26.41509434,27.67857143,17.97752809,19.78021978,25.53191489,29.7029703,28,26.53061224,26,26.47058824,22.33009709,15.6626506,16.09195402,24.21052632,28.84615385,26.92307692,26.85185185,28.30188679,28.30188679,27.18446602,15.6626506,21.875,26.73267327,26.41509434,23.80952381,20.43010753,22.64150943
39.93344426,43.63001745,38.99480069,40.0990099,43.37748344,42.1875,42.29390681,41.20603015,40.97807757,40.50847458,41.09589041,41.81184669,38.76106195,42.50440917,41.7721519,41.6015625,40.85027726,43.46076459,43.39250493,42.08494208,41.52380952,41.65103189,40.38054968,41.09848485,42.66365688,42.91417166,45.57823129,46.10091743,41.82590234,43.08390023,35.71428571,37.28395062,41.47286822,47.34982332,41.83006536,40.83601286,37.37373737,36.42172524,40.98837209,35.8662614,34.39490446,47.5,41.31944444,37.45583039,42.14046823,37.15277778,35.9430605,36.04240283,33.96946565,33.58778626,40.14869888,38.23529412,38.21428571,36.23188406,35,37.45454545,36.900369
28.01635992,29.82832618,32.91666667,25.85170341,27.75590551,30.65539112,30.80260304,26.14107884,27.44680851,26.69584245,26.69584245,29.02494331,31.75675676,30.58035714,31.22270742,31.35964912,25.72062084,26.41921397,29.88235294,30.41474654,31.27853881,30.1369863,30.22727273,20.9631728,26.42487047,26.28062361,30.97560976,29.95169082,30.39215686,30.98591549,29.62962963,29.85436893,15.89147287,15.20912548,20,25.3164557,29.47658402,29.00763359,28.5326087,29.92125984,23.32155477,14.88372093,16.38655462,16.18257261,16.52542373,24.50980392,21.92307692,22.34848485,21.77121771,23.84341637,12.90322581,16.22807018,15.55555556,21.484375,22.59259259,17.28971963,16.87242798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.92243767,46.87065369,48.13278008,48.66008463,48.53146853,47.31034483,46.79665738,50.5952381,48.52734923,48.31932773,49.36708861,47.91086351,46.48876404,47.78887304,46.49499285,45.77259475,46.27507163,46.83544304,47.89915966,45.85091421,43.8253012,44.23076923,46.68587896,44.08163265,44.40078585,42.37288136,43.45351044,43.70503597,44.05850091,45.55765595,50,50.60240964,36.33333333,38.647343,42.28395062,44.63840399,45.23809524,46.98544699,46.27539503,49.87654321,50.76923077,38.5620915,38.35616438,38.06228374,43.68600683,42.67100977,43.4375,43.94904459,44.93670886,46.10169492,38.22393822,37.78625954,46.33204633,44.23791822,41.25,40.08097166,45.57522124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.56957929,34.88745981,36.04651163,35.32338308,34.97536946,34.40643863,35.29411765,36.49373882,36.82373473,36.57243816,35.68904594,36.26570916,35.07306889,32.76595745,33.76906318,33.99122807,37.54385965,32.34042553,34.35582822,35.12014787,34.51143451,33.26039387,33.10961969,34.36853002,34.77366255,33.83297645,34.00809717,33.73737374,31.01851852,32.304038,32.80898876,31.82844244,34.12017167,29.35779817,31.88405797,31.23209169,31.89448441,31.15942029,31.40096618,31.56626506,30.73286052,32.96703297,31.72413793,30.69306931,31.90883191,32.45192308,31.77339901,32.04819277,32.59803922,32.26600985,31.43507973,29.94923858,31.97115385,31.35802469,32.5,30.33419023,32.34567901
32.82442748,33.9869281,31.15942029,32.45033113,35.81081081,34.61538462,38.96103896,31.44654088,35.44303797,34.7826087,34.17721519,33.55704698,39.07284768,38.9261745,38.96103896,36.77419355,34.59119497,32.25806452,34.41558442,38.31168831,33.5443038,34.7826087,37.26708075,30.68783069,29.09090909,33.11688312,33.125,31.42857143,32.58426966,29.72972973,33.33333333,37.5,22.91666667,24.60732984,29.26829268,31.07344633,31.84357542,31.91489362,26.63043478,27.80748663,29.89130435,22.4137931,23.7804878,28.57142857,28.80434783,30.93922652,32.79569892,33.33333333,26.58959538,22.85714286,24.85207101,27.95698925,31.52173913,32.57142857,27.84090909,29.03225806,27.47252747
