Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
-0.358369602,-0.426384646,-0.298796022,-0.188472001,-0.086915453,-0.697743984,-0.3581411,-0.35950367,-0.315829072,-0.33433929,-0.306343712,-0.315946547,-0.632988071,-0.677160337,-0.695882341,-0.526813925,-0.452385681,-0.483021894,-0.498870738,-0.668402595,-0.757498911,-0.718727472,-0.611235284,-0.7521136,-0.620324389,-0.607583636,-0.556767477,-0.624761844,-0.731193108,-0.538307438,-0.558525214,-0.574915482,-0.69189333,-0.630170825,-0.60676959,-0.630323115,-0.703408972,-0.589087835,-0.546091503,-0.534424207,-0.576731306,-0.680891589,-0.673115694,-0.748016363,-0.658686063,-0.797955416,-0.704358231,-0.533307626,-0.54953326,-0.491237631,-0.72411829,-0.715572851,-0.690302643,-0.688387175,-0.577446799,-0.782427295,-0.633662085
-1.104209335,-0.59289829,-0.992219143,-0.665942023,-0.554468997,-0.371758933,-0.578019135,-1.162354231,-0.548848087,-0.701689458,-0.727870295,-0.385112243,-0.286703675,-0.452866555,-0.496904271,-0.524035987,-0.663259608,-0.73256878,-0.795927559,-0.418162294,-0.380719491,-0.277361427,-0.495015116,-0.826848058,-0.834307157,-0.716120321,-0.805392896,-0.697375857,-0.565769175,-0.527995829,-0.480555578,-0.412155356,-0.855582711,-0.907287206,-0.750150311,-0.59031216,-0.592309596,-0.618853988,-0.557675203,-0.535746025,-0.614855667,-0.762972446,-0.871722104,-0.786435056,-0.803919548,-0.746818686,-0.662233256,-0.665947937,-0.693189449,-0.553798934,-1.121493705,-0.932310596,-0.709340692,-0.885745063,-0.803088169,-1.0853052,-0.992502774
-0.769398719,-0.866020983,-0.785313265,-0.744418206,-0.8614744,-0.979090367,-0.94596649,-0.814146329,-0.825431167,-0.806707768,-0.807942748,-0.791467803,-0.817329417,-0.850602117,-0.854792418,-0.893976933,-0.952236836,-0.856984884,-0.812937737,-0.769967095,-0.889715789,-0.834985935,-0.963339776,-0.778325092,-1.059511609,-0.866569463,-0.78819595,-0.882613168,-0.832538705,-0.794871722,-0.867223359,-0.879015412,-0.821583348,-1.000906094,-1.003399933,-1.01093026,-0.82248184,-0.809751691,-0.832739811,-0.921649357,-0.983671694,-0.884848562,-0.921311216,-0.967205649,-0.888199594,-0.814064153,-0.939474287,-0.959572218,-0.932458831,-0.99037775,-1.723672414,-0.933108785,-0.825929608,-0.905220651,-1.170982416,-1.581774981,-1.388255908
0.336512468,0.52633565,0.680351773,0.640446361,0.436210477,0.539343296,0.440433284,0.657818272,0.66642592,0.628555284,0.667256882,0.545807432,0.515189534,0.526156731,0.489309531,0.521249013,0.601677977,0.506669787,0.639750687,0.441801885,0.384055361,0.612845391,0.57254653,0.2056686,0.241743377,0.500634841,0.59563995,0.002102368,0.319636311,0.514626738,0.561547778,0.450621128,0.150337696,0.00910779,0.146910546,0.240911169,-0.081940027,0.040897693,0.622380741,0.229905689,0.039026037,-1.044575485,-0.618856628,0.217187243,0.170079866,0.019541116,0.179356822,0.049556015,0.036514982,0.092228344,-1.009716148,-1.102719917,-0.533214038,0.148068194,-0.806238138,-0.753843272,-0.875014922
-1.278923526,-1.323405713,-1.049952421,-0.956021889,-0.865802924,-1.298198031,-1.355290568,-0.940303086,-1.019075358,-0.97318241,-0.9204028,-0.894493547,-0.832872027,-0.787782738,-1.060837037,-1.049641939,-1.105037576,-0.996006554,-0.99529107,-0.898646229,-0.829280264,-0.899878148,-0.956037928,-1.178926523,-1.151956801,-1.064490932,-0.922767722,-0.916701745,-0.941978986,-1.044067203,-0.994775789,-1.089028844,-0.977427232,-0.988712981,-0.982945902,-1.007173542,-0.925752375,-0.951382107,-1.047138379,-1.142823397,-1.02621148,-0.928064568,-0.93038019,-0.915148118,-1.063932657,-1.058219184,-0.988169528,-1.057623127,-1.053259954,-0.968957534,-1.056247935,-1.062155223,-1.188351549,-1.173115996,-1.138120654,-1.073895599,-1.148175788
-0.572170711,0.090697833,-0.677724424,-0.670484147,-0.666372395,-0.430474566,-0.464270335,-0.821107151,-0.793917731,-0.745170356,-0.722371954,-0.75363402,-0.598757931,-0.430382697,-0.448798949,-0.657059223,-0.64361384,-0.84658345,-0.863838166,-0.841387528,-0.817983471,-0.970821323,-1.007266331,-0.718304194,-0.570649731,-0.867655194,-0.877184361,-1.008975634,-0.92090226,-0.971033762,-0.868628875,-1.061045106,-0.984892896,-1.032820045,-1.049553313,-1.085544043,-1.076863565,-0.98788278,-1.006752438,-0.935222167,-0.944115094,-1.011236352,-1.046993953,-1.102299424,-1.03773342,-1.090420473,-1.028556817,-1.033925182,-0.961331757,-1.037713171,-0.972664048,-1.095099221,-1.037383661,-0.951556871,-0.979728892,-0.926323982,-0.991696138
-0.570602691,-0.731647353,-0.718849168,-0.692246904,-0.690192394,-0.647552969,-0.573393643,-0.686770705,-0.886597751,-0.829198863,-0.754032754,-0.696977034,-0.836565937,-0.725895192,-0.421834575,-1.085570482,-0.903642629,-0.650538343,-0.613774003,-0.661611359,-0.757496946,-0.920685135,-1.074479435,-0.478828783,-0.989077046,-0.814110636,-0.924587412,-0.927186732,-0.844494384,-0.718533523,-0.716242047,-0.755697192,-0.338226611,-0.742824325,-0.730120471,-0.941628986,-1.018947716,-1.048541125,-0.934189154,-0.858587222,-0.757135092,-0.693973007,-0.756494563,-0.648860531,-0.717991091,-0.941818593,-1.009496005,-1.058292871,-1.03854196,-1.009037629,-0.827871704,-0.697166236,-0.887961387,-1.050968322,-0.91879556,-0.566155807,-0.962690209
-1.138487813,-0.634774004,-0.933309836,-0.953959055,-0.584519052,-0.553302321,-0.501090216,-0.771436732,-0.794588916,-0.742278273,-0.619906834,-0.566917696,-0.614377694,-0.667329527,-0.614261025,-0.603561667,-0.775960166,-0.857923927,-0.514361253,-0.577566809,-0.636716427,-0.609932509,-0.681959303,-0.69489643,-0.758332085,-0.820038476,-0.522543773,-0.55942699,-0.52500621,-0.575170877,-0.632657595,-0.758352278,-0.724784227,-0.878576345,-0.81344069,-0.745218014,-0.764397629,-0.631661013,-0.682957651,-0.676075334,-1.04277912,-0.937418776,-0.793007266,-0.784736984,-0.794760817,-0.895537912,-1.012207581,-1.015056348,-1.035383523,-1.0011691,-1.549667613,-0.962860738,-0.977745269,-1.006800681,-1.038722985,-1.47436186,-0.982235193
-0.671753819,-0.723605092,-0.703828864,-0.535195157,-0.758281005,-0.647501817,-0.685217225,-0.752645644,-0.710024678,-0.677541828,-0.63713795,-0.63304578,-0.622904409,-0.613329706,-0.638943484,-0.640010335,-0.714127269,-0.728683338,-0.733882013,-0.705944202,-0.742983701,-0.739897896,-0.643058337,-0.674694367,-0.73985278,-0.726681268,-0.783424412,-0.753736648,-0.687960513,-0.696118605,-0.845116281,-0.891349198,-0.713769909,-0.582719657,-0.753618109,-0.777674042,-0.830389104,-0.764333141,-0.702898401,-0.939220116,-0.934226253,-0.623386646,-0.622338731,-0.692308506,-0.743605786,-0.902554056,-0.895782102,-0.887394946,-0.954175154,-0.975592647,-0.717395939,-0.709194892,-0.891131179,-0.911072547,-0.941555036,-0.8738334,-0.917244312
-1.57214288,-1.670331114,-1.694115748,-1.61673936,-1.526177059,-1.664546446,-1.699962909,-1.544287946,-1.680096662,-1.626716298,-1.700648525,-1.626403253,-1.723920234,-1.746559099,-1.788692221,-1.885873041,-1.791966486,-1.586484368,-1.655476861,-1.606081625,-1.437240383,-1.347969978,-1.842346952,-1.169108816,-1.308166921,-1.619339766,-1.546432192,-1.536445139,-1.391347402,-1.360045484,-1.241897931,-1.266425392,-1.119531964,-1.606009528,-1.522121688,-1.549477637,-1.363370357,-1.33203171,-1.395773236,-1.2601622,-1.302420727,-1.265448391,-1.388594439,-1.479762797,-1.484539572,-1.521218241,-1.305985912,-1.410034555,-1.543522819,-1.498507692,-1.393871723,-1.370627215,-1.381316442,-1.313989466,-1.449565193,-1.361461319,-1.375379362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.508409542,-0.464093656,-0.510576585,-0.596748926,-0.438182041,-0.593910297,-0.32194673,-0.49118855,-0.542419239,-0.687249985,-0.689641081,-0.72551097,-0.633813527,-0.588446655,-0.526059376,-0.511259429,-0.578723693,-0.694959379,-0.680293767,-0.694517753,-0.58768063,-0.585869087,-0.506893368,-0.653799009,-0.640886554,-0.660308521,-0.704978227,-0.634950941,-0.623699593,-0.616498784,-0.526982806,-0.508251568,-0.606434761,-0.595767148,-0.584305465,-0.708403527,-0.662147065,-0.673094937,-0.599723822,-0.629559466,-0.606453833,-0.608559171,-0.626713163,-0.655331242,-0.69278284,-0.636830187,-0.661932501,-0.619725337,-0.708849862,-0.71603852,-0.68276883,-0.687520605,-0.684198301,-0.760817837,-0.680567613,-0.720886181,-0.706889979
-0.178126881,-0.159098636,0.320320977,-0.13389111,-0.340556313,-0.195732611,0.206246264,-2.830910544,-0.620192666,-0.456078839,-0.530825164,-0.284008246,0.094296812,0.008375852,0.17158243,0.354375558,-0.714068736,-0.542783709,-0.570017908,-0.557524225,-0.149651976,-0.071924458,0.126949402,-2.238694066,-0.718233394,-0.594868174,-0.567887393,-0.506723483,-0.730982711,-0.369467173,-0.135976491,-0.58211086,-1.002385457,-0.418715809,-0.639263978,-0.522937303,-0.64550288,-0.660043714,-0.536870833,-0.541586677,-0.50381025,-0.679858551,-0.650239254,-0.543528612,-0.548366035,-0.438097048,-0.627888876,-0.547894637,-0.339315803,-0.317880575,-0.437035112,-0.567862633,-0.497789125,-0.660963756,-0.580648017,-0.610835045,-0.563336978
